Class name,Description
Road,"The track is bordered by dense shrubs, narrowing as it goes."
Road,A dirt road winds through a field of yellowing grass.
Road,"A straight path cuts across the landscape, lined with sparse vegetation."
Road,"The surface is hard-packed dirt, surrounded by sparse brush and rocks."
Road,"A winding path dips into a valley, disappearing into the distance."
Road,"The road is packed gravel, with tall grass growing along its edges."
Road,"A rough trail climbs steeply up a hill, with scattered rocks."
Road,"The track is overgrown, with vines and bushes making it nearly invisible."
Road,"A flat road stretches across a dry expanse, with little to obscure the view."
Road,"The path is rocky, with jagged stones scattered across the surface."
Road,"A narrow track leads through an open field, partially shaded by trees."
Road,"The route is wide, but bumpy, with uneven ground and scattered stones."
Road,"A rocky road snakes through a dry desert, with no vegetation in sight."
Road,"The path is smooth, winding through a patch of grasslands."
Road,"A straight road cuts through a dry expanse, surrounded by minimal greenery."
Road,"The trail runs along the edge of a cliff, offering views of a valley below."
Road,"The road is clear, with occasional rocks disrupting the smooth surface."
Road,"A narrow dirt path leads between two hills, with scrubby bushes nearby."
Road,"The route is marked by wide spaces of sand, interrupted by sparse shrubs."
Road,"A rough, uneven track twists through a thick forest."
Road,"A narrow winding path climbs a rocky slope, disappearing over the crest."
Road,"The road is crisscrossed with small streams, creating natural barriers."
Road,"The trail runs through a lightly wooded area, with little undergrowth."
Road,The surface is smooth but broken by patches of loose gravel.
Road,"A rugged trail ascends sharply, leading through a rocky gorge."
Road,"The road is smooth, running through the middle of a grassy plain."
Road,"A narrow trail leads through a sparse forest, with sunlight filtering through."
Road,"The track is dusty and worn, twisting through the dry landscape."
Road,A road lined with bushes runs alongside a distant mountain range.
Road,"A flat, gravel path stretches across a valley, with rocky outcrops nearby."
Road,"The trail is narrow and winding, surrounded by tall ferns and moss."
Road,"A dirt road cuts through an arid landscape, with little vegetation."
Road,"The surface is rough, with patches of dirt mixed with small stones."
Road,"A winding track leads toward the horizon, lined with scattered boulders."
Road,The road is bordered by low shrubs and scattered wildflowers.
Road,"A narrow, winding path cuts through the heart of a dense forest."
Road,"The trail climbs a gentle slope, surrounded by open fields of grass."
Road,"A smooth path stretches across an empty plain, with few plants."
Road,"The road winds around large boulders, leading toward distant hills."
Road,"A rough, dirt track runs along the edge of a rocky mountain range."
Road,"The trail winds through the foothills, with scattered trees along the way."
Road,"The road is clear, stretching across an empty landscape with little shade."
Road,"A winding track leads into a dense thicket, with branches reaching down."
Road,"The path is narrow and unpaved, winding through thick vegetation."
Road,"A rocky trail cuts through the hills, offering a challenging climb."
Road,"The track is barely visible, blending with the surrounding terrain."
Road,"The road runs along the edge of a grassy plain, with no trees nearby."
Road,"A smooth road runs through a dry expanse, with little shade or cover."
Road,"The track leads through an open area, surrounded by sparse vegetation."
Road,"The path twists through a rocky gorge, with steep cliffs on either side."
Road,"A winding trail cuts through a dense forest, shaded by the canopy."
Road,The route follows a narrow path through a rocky ravine.
Road,"The road is smooth but uneven, with patches of loose gravel."
Road,"A wide dirt track leads through the heart of a field, with few obstructions."
Road,"A narrow, rocky path winds its way toward the distant mountains."
Road,"The route is smooth, surrounded by open grasslands and scattered wildflowers."
Road,"A straight road leads through a barren desert, with no vegetation in sight."
Road,"The path is smooth and wide, running across a vast plain."
Road,"A winding track disappears over the hill, barely visible among the trees."
