Class name,Description
Acacia Shrublands,The landscape formed a mosaic of shrub clusters and open soil.
Acacia Shrublands,Openings between shrubs allowed easy visibility across the field.
Acacia Shrublands,Faint paths sometimes cut through the middle of denser growth.
Acacia Shrublands,Wind left smooth streaks in the loose topsoil.
Acacia Shrublands,Some shrubs were reduced to skeletal frames by exposure.
Acacia Shrublands,Mixed age groups of shrubs dotted the terrain.
Acacia Shrublands,Shrubs often encircled slightly raised or sunken ground patches.
Acacia Shrublands,Tall stems sometimes split into pairs of thorny limbs.
Acacia Shrublands,Few green tones stood out in the muted shrubland.
Acacia Shrublands,Lichen or moss rarely appeared due to dryness.
Acacia Shrublands,Soil colors shifted subtly with mineral presence.
Acacia Shrublands,"Gaps between bushes were wide, irregular, and exposed."
Acacia Shrublands,"Thorns jutted from stems in straight, sharp intervals."
Acacia Shrublands,Shadow lines fell in sharp angles across the land.
Acacia Shrublands,"Sparse vegetation gave the area a barren, flat appearance."
Acacia Shrublands,Leaves were stiff and retained little moisture or flexibility.
Acacia Shrublands,Spacing of shrubs followed no clear geometric pattern.
Acacia Shrublands,Some foliage had curled edges from long sun exposure.
Acacia Shrublands,Several bushes showed hollowed-out interiors or dead cores.
Acacia Shrublands,"Old shrubs collapsed in on themselves, forming dry rings."
Acacia Shrublands,Soil between bushes bore occasional tracks or indentations.
Acacia Shrublands,Windblown seeds occasionally gathered in sheltered shrub bases.
Acacia Shrublands,Twigs cracked loudly under pressure when stepped on.
Acacia Shrublands,Plant silhouettes appeared jagged and rough against the skyline.
Acacia Shrublands,Growth remained low even in sheltered zones.
Acacia Shrublands,Shrubs formed lines along old animal or water paths.
Acacia Shrublands,Smaller growths clung close to larger bushes.
Acacia Shrublands,"Soil hardened into pale, sunbaked crusts between growth patches."
Acacia Shrublands,Some branches curled downward while others reached skyward.
Acacia Shrublands,"Air movement stirred only the lightest, leaf-tip clusters."
Acacia Shrublands,Shadows moved quickly across open soil between plants.
Acacia Shrublands,"Ground cover consisted mostly of coarse, dry organic material."
Acacia Shrublands,Shrubs leaned away from wind-exposed ridges.
Acacia Shrublands,Faded flowers or seed pods clung to central stems.
Acacia Shrublands,Plants appeared grouped based on soil moisture differences.
Acacia Shrublands,Vegetation height rarely exceeded knee-level.
Acacia Shrublands,Windswept patterns left ripples of dust near shrub edges.
Acacia Shrublands,Sparse foliage gave an almost skeletal appearance to bushes.
Acacia Shrublands,"Color tones were mostly dry olive, beige, and ash brown."
Acacia Shrublands,"Natural pruning left uneven, broken limb ends exposed."
Acacia Shrublands,Shrubs flared outward from narrow bases like inverted cones.
Acacia Shrublands,Some vegetation looked burned or sun-scorched.
Acacia Shrublands,"Acacia stems were ridged, tough, and slightly twisted."
Acacia Shrublands,"Fine dust coated branches, muting green leaf hues."
Acacia Shrublands,Dry leaf matter occasionally collected in wind-sheltered gaps.
Acacia Shrublands,Exposed stems often had peeling or cracked bark.
Acacia Shrublands,"Shrubs appeared ancient and weathered, shaped by natural forces."
Acacia Shrublands,"Many limbs grew parallel to the ground, not upward."
Acacia Shrublands,Minimal greenery left shrubs looking bare and skeletal.
Acacia Shrublands,Gaps between vegetation increased on rocky or harder surfaces.
Acacia Shrublands,"Some bushes were half-dead with faded, withering foliage."
Acacia Shrublands,Low-growing shrubs spread unevenly across dusty open terrain.
Acacia Shrublands,"Dry branches tangled together beneath sparse, short acacia trees."
Acacia Shrublands,Brown soil peeked between scattered bushes and twisted stems.
Acacia Shrublands,"Thorny shrubs dominated the flat, arid landscape with resilience."
Acacia Shrublands,Leaves were sparse and pale on crooked woody limbs.
Acacia Shrublands,Ground was littered with dry twigs and brittle foliage.
Acacia Shrublands,"Shrub height varied, but most stood under waist level."
Acacia Shrublands,"Vegetation appeared clustered, separated by patches of cracked soil."
Acacia Shrublands,Acacia shrubs formed small domes of green over dry dirt.
Acacia Shrublands,"Spiny branches crisscrossed to create dense, low formations."
Acacia Shrublands,"Foliage clung tightly to woody, gnarled limbs."
Acacia Shrublands,Earth tones of brown and faded green filled the scene.
Acacia Shrublands,Shrubs appeared brittle with thin twigs extending in all directions.
Acacia Shrublands,"Vegetation was patchy, hugging the land in small groups."
Acacia Shrublands,"Yellow grasses interspersed among low, thorny shrub clusters."
Acacia Shrublands,Dryness colored the landscape in muted browns and olive greens.
Acacia Shrublands,"Small, round shrubs broke the monotony of the dusty ground."
Acacia Shrublands,Acacia bushes looked scorched under the intense sunlight.
Acacia Shrublands,Soil between shrubs was hard-packed and lightly cracked.
Acacia Shrublands,"Leaves were tiny, sparse, and curled inward near branch tips."
Acacia Shrublands,"Shrubs leaned slightly, shaped by persistent wind and sun."
Acacia Shrublands,"Vegetation was scrubby, coarse, and clustered in irregular formations."
Acacia Shrublands,Shadow patterns were minimal under low-growing shrub covers.
Acacia Shrublands,"Shrub lines formed irregular patches, not consistent rows."
Acacia Shrublands,Twigs snapped easily underfoot in the dry underbrush.
Acacia Shrublands,Acacia bushes displayed a dull gray-green hue overall.
Acacia Shrublands,Vegetation broke only slightly the openness of the dry plain.
Acacia Shrublands,Short trees emerged occasionally above the dominant shrub cover.
Acacia Shrublands,Spindly limbs protruded outward with little foliage coverage.
Acacia Shrublands,Soil color ranged from light tan to dark brown patches.
Acacia Shrublands,Plants were resilient but visibly weathered and coarse.
Acacia Shrublands,"Shrubs seemed almost motionless in the dry, still air."
Acacia Shrublands,The landscape featured little vertical height or canopy depth.
Acacia Shrublands,Ground appeared scuffed and powdery around shrub roots.
Acacia Shrublands,Shrubs showed signs of past pruning by animals or wind.
Acacia Shrublands,"Woody bases thickened near the soil, splitting into thinner arms."
Acacia Shrublands,"Acacia leaves looked tough, small, and dusty."
Acacia Shrublands,The area alternated between dense clusters and barren sections.
Acacia Shrublands,Shrubs twisted upward just slightly above the dry grasses.
Acacia Shrublands,"Roots were shallow, barely anchoring to the rocky soil."
Acacia Shrublands,"Most branches curved downward, weighed by harsh exposure."
Acacia Shrublands,"Wind swept through, flattening some lighter grass patches."
Acacia Shrublands,Thorns protruded along almost every visible branch.
Acacia Shrublands,The vegetation looked adapted to survive in extreme dryness.
Acacia Shrublands,Gaps between shrubs exposed the dryness of the terrain.
Acacia Shrublands,Leaves were spaced apart with long segments of bare twig.
Acacia Shrublands,"Ground sloped subtly, but vegetation remained consistent."
Acacia Shrublands,Vegetation hugged the earth with no real canopy above.
Acacia Shrublands,Dry debris collected in the corners of shrub clusters.
Acacia Shrublands,Acacia shrublines blended slightly into taller bushy growths.
Acacia Shrublands,"Some shrubs leaned outward, forming wide, bowl-like shapes."
Acacia Shrublands,Dull yellow and brown leaves dotted the tops of shrubs.
Acacia Shrublands,Shrubs showed minimal seasonal color variation in this dry landscape.
Acacia Shrublands,Rough bark covered the lower stems of many shrubs.
Acacia Shrublands,"Lower branches tangled, forming near-impenetrable patches."
Acacia Shrublands,"The area felt dry, quiet, and sparsely populated with life."
Acacia Shrublands,"Shrubs varied slightly in tone, from light olive to gray."
Acacia Shrublands,Vegetation did not grow taller than a small child.
Acacia Shrublands,Shrubs sat in depressions or on slight mounds of earth.
Acacia Shrublands,"Leaves had a waxy texture, catching the light weakly."
Acacia Shrublands,Some shrubs appeared burnt or dead at the tips.
Acacia Shrublands,Occasional tufts of grass broke the woody landscape.
Acacia Shrublands,Sunlight hit almost every surface due to open vegetation.
Acacia Shrublands,Acacia roots spread wide beneath barely leafed-out stems.
Acacia Shrublands,Shrubs grew where rock and soil barely offered nutrients.
Acacia Shrublands,Vegetation seemed more tangled than in other shrubland types.
Acacia Shrublands,Foliage turned brittle quickly under the intense heat.
Acacia Shrublands,Bark darkened in patches where older growth met sunlight.
Acacia Shrublands,"Wind shaped many shrubs into squat, rounded mounds."
Acacia Shrublands,Thorny shrubs formed uneven hedgerows along shallow ridges.
Acacia Shrublands,Shrubs rarely grew taller than surrounding grass.
Acacia Shrublands,Ground was often bare around base of each plant.
Acacia Shrublands,Dried leaves clung to branches long after losing color.
Acacia Shrublands,Shrubs were spaced inconsistently across the arid land.
Acacia Shrublands,"Vegetation crept up the sides of dry, cracked mounds."
Acacia Shrublands,Gaps between shrubs were covered with pebbles and hard soil.
Acacia Shrublands,Acacia bushes had strong trunks for such short height.
Acacia Shrublands,Some areas formed shrub rings with open centers.
Acacia Shrublands,The dry wind exposed roots near the surface.
Acacia Shrublands,"Growth patterns seemed random, dictated by soil depth."
Acacia Shrublands,"Sunlight cast angular shadows across rigid, thorny plants."
Acacia Shrublands,Leaves were faded green with grayish tints from dust.
Acacia Shrublands,"The landscape gave a wild, untouched feeling."
Acacia Shrublands,"Open areas had a pale, sun-bleached appearance."
Acacia Shrublands,Thorn patterns made the shrubs appear like natural fences.
Acacia Shrublands,"Trees were absent, leaving shrubs as the tallest growth."
Acacia Shrublands,Wind left streaks of dust between the low plants.
Acacia Shrublands,Growth was tougher and spikier near water-scarce regions.
Acacia Shrublands,Soil beneath shrubs looked compacted and dry.
Acacia Shrublands,Vegetation formed winding paths across the open plain.
Acacia Shrublands,Sparse foliage made it easy to see through shrubs.
Acacia Shrublands,The underlayer had decaying leaves and broken stems.
Acacia Shrublands,Wind-carved forms gave each shrub a unique silhouette.
Acacia Shrublands,Leaves shimmered faintly under the hot sun.
Acacia Shrublands,Acacia shrubs created patterns across the brown landscape.
