Class name,Description
Soybean-mintill,Even spacing of green shoots visible through patchy mulch.
Soybean-mintill,Green blades divide brown crushed mulch across ridged terrain.
Soybean-mintill,Leaf columns emerge clearly through scattered plant residue.
Soybean-mintill,Crumbled straw bedding rests near upright rows of green sprouts.
Soybean-mintill,Dry mulch allows for small vertical shoots to appear.
Soybean-mintill,Soil fragmentation visible between repeating plant lines and mulch scatter.
Soybean-mintill,Leaf clusters emerge precisely through mulch-coated furrows.
Soybean-mintill,Green lines form visible breaks in straw residue layer.
Soybean-mintill,Surface straw gathers around compact green rows of foliage.
Soybean-mintill,Sprouts divide field surface covered in dry crop fragments.
Soybean-mintill,Leaves rise clearly where straw mulch parts along furrow ridges.
Soybean-mintill,Dry organic matter broken where vertical foliage lines rise.
Soybean-mintill,Flat surface covered in scattered mulch broken by green sprouts.
Soybean-mintill,Residue buildup rests lightly around sprouting vegetation lines.
Soybean-mintill,Furrows carry light straw near sprouts aligned in rows.
Soybean-mintill,Sprouting blades cluster above mulch-covered soil ridges.
Soybean-mintill,Thin mulch paths show even green sprouts across entire surface.
Soybean-mintill,Crushed debris separates clean rows of upward foliage.
Soybean-mintill,Dry organic patches disturbed by vertical shoots in straight lines.
Soybean-mintill,Fresh growth rows split mulch cover in clear symmetry.
Soybean-mintill,Bright foliage emerges in narrow lines across dry straw field.
Soybean-mintill,Compact leaf rows rise through surface filled with brittle residue.
Soybean-mintill,Furrowed terrain alternates between straw mulch and green leaf columns.
Soybean-mintill,Mulch compresses beneath symmetrical lines of small green foliage.
Soybean-mintill,Crushed straw gathers at base of vertical green leaf shoots.
Soybean-mintill,Surface displays consistent rows of green between mulch-covered furrows.
Soybean-mintill,Plant clusters repeat in intervals through straw-lined ridges.
Soybean-mintill,Green foliage stands upright across textured mulch and soil lines.
Soybean-mintill,Short leaf blades push through uneven mulch-coated soil ridges.
Soybean-mintill,Worn field fragments support rows of vertically aligned foliage.
Soybean-mintill,Debris lies flat between narrow green rows of upright stems.
Soybean-mintill,Mulch density reduced where upright foliage grows uniformly in rows.
Soybean-mintill,Green sprouts align neatly over furrows of brown crushed residue.
Soybean-mintill,Repeated patterns of sprouts break through scattered surface mulch.
Soybean-mintill,Green clusters rise above ridge zones coated in dry straw.
Soybean-mintill,Plant blades pierce soil broken by earlier mulch tillage.
Soybean-mintill,Green rows contrast sharply against golden brown surface mulch.
Soybean-mintill,Mulch gaps widen to reveal aligned plant rows underneath.
Soybean-mintill,Soil visibility increases where vegetation rises between mulch fragments.
Soybean-mintill,Short stems sprout above flattened straw residue layers.
Soybean-mintill,Crop debris lays cracked between fresh rows of vertical growth.
Soybean-mintill,"Bright shoots stand out over dull, broken surface residue."
Soybean-mintill,Residue spread unevenly between parallel clusters of upright leaf shoots.
Soybean-mintill,Crushed organic material frames neatly spaced vertical green columns.
Soybean-mintill,Field lines display small clusters of sprouts amid light mulch.
Soybean-mintill,Patchy ground cover reveals rows of green vegetation clusters.
Soybean-mintill,Sharp vertical stems pierce light straw bedding along furrows.
Soybean-mintill,Uniform rows of growth appear through layers of straw mulch.
Soybean-mintill,Foliage growth visibly parts surface mulch aligned in straight lines.
Soybean-mintill,Ridges appear covered in broken straw beside upright green sprouts.
Soybean-mintill,Thin leaf blades form rows through cracked mulch-coated furrows.
Soybean-mintill,Straw fragments cluster between straight lines of green vertical stems.
Soybean-mintill,Visible green lines emerge across fragmented surface debris lines.
Soybean-mintill,Green foliage stretches upward through furrows lined with dry crop debris.
Soybean-mintill,Leaf rows emerge across patchy mulch scattered unevenly on ridged terrain.
Soybean-mintill,Residue builds around furrows where symmetrical shoots rise clearly in rows.
Soybean-mintill,Worn straw covers furrows containing parallel lines of fresh green sprouts.
Soybean-mintill,Soft soil ridges support narrow stems breaking through crushed residue layer.
Soybean-mintill,Rows of vertical blades separate mulch lines covering uneven soil surface.
Soybean-mintill,Cracked mulch reveals green leaf tips aligned in straight rows.
Soybean-mintill,"Sprouts rise between layers of straw, forming consistent vertical green lines."
Soybean-mintill,Pale residue splits across surface with upright foliage between furrows.
Soybean-mintill,Mulched terrain supports green vertical shoots breaking through soft cracked crust.
Soybean-mintill,Visible ridges carry leafy stems piercing dry organic cover.
Soybean-mintill,Faint green blades form clusters above debris-coated ridged furrows.
Soybean-mintill,Patchy straw layer reveals rows of emerging upright green sprouts.
Soybean-mintill,"Sprouting leaf lines divide dry, flattened mulch spread on surface."
Soybean-mintill,Vertical shoots stand against backdrop of scattered brown field residue.
Soybean-mintill,Debris rests in clumps between rows of green vertical stems.
Soybean-mintill,Soil fragmentation reveals lines of sprouting shoots between straw coverage.
Soybean-mintill,Leaf columns aligned above broken mulch coating tilled ground.
Soybean-mintill,Bright stems pierce brown residue layers covering uneven furrow lines.
Soybean-mintill,Sprouts emerge precisely in lines across crushed mulch-coated ridges.
Soybean-mintill,Organic layer flattened between furrows of upright green leaf clusters.
Soybean-mintill,Cracked ground dotted with straw carries straight lines of new growth.
Soybean-mintill,Leaf lines visible through fragmented mulch resting lightly on ridges.
Soybean-mintill,Sprouting blades form repeating patterns across patchy straw-covered terrain.
Soybean-mintill,Mulch clumps gather near base of upright green foliage rows.
Soybean-mintill,Short blades push through brown residue separating plant furrow rows.
Soybean-mintill,Crushed remnants line furrows holding vertical shoots in visible symmetry.
Soybean-mintill,Broken straw scattered beside green rows on cracked furrow ridges.
Soybean-mintill,Straight lines of leaves sprouting above pale soil fragments.
Soybean-mintill,Stems break surface debris revealing crisp lines of green growth.
Soybean-mintill,Green clusters emerge between straw layers across soft field ridges.
Soybean-mintill,Uneven mulch paths show visible rows of rising green sprouts.
Soybean-mintill,Flat surface shows leaf rows divided by plant debris.
Soybean-mintill,Straw remnants coat furrows where foliage lines stand clearly visible.
Soybean-mintill,"Repeating patterns of green blades extend across dry, mulched terrain."
Soybean-mintill,Mulch depressions allow emergence of vertical green leaf columns.
Soybean-mintill,Upright stems extend through scattered straw lying on compacted soil.
Soybean-mintill,Sprouting vegetation divides mulch coating worn-out furrowed field surface.
Soybean-mintill,Rows of shoots aligned through loose surface debris and soil.
Soybean-mintill,Crumbled straw separates furrows with green upright foliage formations.
Soybean-mintill,Crushed residue flanks furrows of leaf lines emerging from cracks.
Soybean-mintill,Streaks of mulch rest between green sprouts growing symmetrically.
Soybean-mintill,Green stems visible beneath gaps in straw layer coverage.
Soybean-mintill,Residue fields divided by lines of fresh upright leaf blades.
Soybean-mintill,Dry mulch coating cracked furrows supporting green shoot formations.
Soybean-mintill,Sprouts penetrate soft ridges covered in fragmented organic matter.
Soybean-mintill,Soil ridges show green vertical shoots among flat straw debris.
Soybean-mintill,Brown mulch lines border small clusters of upright foliage.
Soybean-mintill,Thin sprouts visible through dried field residue on uneven terrain.
Soybean-mintill,Leaf tips part debris resting lightly on furrowed ground.
Soybean-mintill,Vertical rows emerge in furrows with light mulch coverage.
Soybean-mintill,Bright stems extend above patchy debris lying on surface.
Soybean-mintill,Consistent sprout lines intersect mulch-covered furrow formations.
Soybean-mintill,Residue build-up around rows of upright green leaf lines.
Soybean-mintill,Evenly spaced sprouts divide broken mulch patches on field.
Soybean-mintill,Straw remains cracked and uneven beneath vertical leaf rows.
Soybean-mintill,Sprouting blades fill furrows flanked by soft mulch fragments.
Soybean-mintill,Straw-lined furrows reveal symmetrical growth of green upright stems.
Soybean-mintill,Soil patterns fragmented beneath rising lines of green foliage.
Soybean-mintill,Sprouts cluster along furrows flanked with light surface debris.
